Numero_train;Annee;Mois;Mois_Num;Axe;Numero_segment;Estimation_Nombre_circulation
849414;2023;décembre;12;Etoile d'Amiens;K20;16.0
849414;2023;février;2;Etoile d'Amiens;K20;14.0
849414;2023;janvier;1;Etoile d'Amiens;K20;14.0
849414;2023;juillet;7;Etoile d'Amiens;K20;15.0
849414;2023;juin;6;Etoile d'Amiens;K20;15.0
849414;2023;mai;5;Etoile d'Amiens;K20;14.0
849414;2023;mars;3;Etoile d'Amiens;K20;14.0
849414;2023;novembre;11;Etoile d'Amiens;K20;16.0
849414;2023;octobre;10;Etoile d'Amiens;K20;16.0
849414;2023;septembre;9;Etoile d'Amiens;K20;15.0
849415;2023;août;8;Etoile d'Amiens;K20;15.0
849415;2023;août;8;Etoile d'Amiens;K20;15.0
849415;2023;avril;4;Etoile d'Amiens;K20;14.0
849415;2023;avril;4;Etoile d'Amiens;K20;14.0
849415;2023;décembre;12;Etoile d'Amiens;K20;16.0
849415;2023;décembre;12;Etoile d'Amiens;K20;16.0
849415;2023;février;2;Etoile d'Amiens;K20;14.0
849415;2023;février;2;Etoile d'Amiens;K20;14.0
849415;2023;janvier;1;Etoile d'Amiens;K20;14.0
849415;2023;janvier;1;Etoile d'Amiens;K20;14.0
849415;2023;juillet;7;Etoile d'Amiens;K20;15.0
849415;2023;juillet;7;Etoile d'Amiens;K20;15.0
849415;2023;juin;6;Etoile d'Amiens;K20;15.0
849415;2023;juin;6;Etoile d'Amiens;K20;15.0
849415;2023;mai;5;Etoile d'Amiens;K20;14.0
849415;2023;mai;5;Etoile d'Amiens;K20;14.0
849415;2023;mars;3;Etoile d'Amiens;K20;14.0
849415;2023;mars;3;Etoile d'Amiens;K20;14.0
849415;2023;novembre;11;Etoile d'Amiens;K20;16.0
849415;2023;novembre;11;Etoile d'Amiens;K20;16.0
849415;2023;octobre;10;Etoile d'Amiens;K20;16.0
849415;2023;octobre;10;Etoile d'Amiens;K20;16.0
849415;2023;septembre;9;Etoile d'Amiens;K20;15.0
849415;2023;septembre;9;Etoile d'Amiens;K20;15.0
849416;2023;août;8;Etoile d'Amiens;K20;15.0
849416;2023;avril;4;Etoile d'Amiens;K20;14.0
849416;2023;décembre;12;Etoile d'Amiens;K20;16.0
849416;2023;février;2;Etoile d'Amiens;K20;14.0
849416;2023;janvier;1;Etoile d'Amiens;K20;14.0
849416;2023;juillet;7;Etoile d'Amiens;K20;15.0
849416;2023;juin;6;Etoile d'Amiens;K20;15.0
849416;2023;mai;5;Etoile d'Amiens;K20;14.0
849416;2023;mars;3;Etoile d'Amiens;K20;14.0
849416;2023;novembre;11;Etoile d'Amiens;K20;16.0
849416;2023;octobre;10;Etoile d'Amiens;K20;16.0
849416;2023;septembre;9;Etoile d'Amiens;K20;15.0
849603;2023;août;8;Y Picard;P14;14.0
849603;2023;août;8;Y Picard;P14;14.0
849603;2023;avril;4;Y Picard;P14;14.0
849603;2023;avril;4;Y Picard;P14;14.0
849603;2023;décembre;12;Y Picard;P14;15.0
849603;2023;décembre;12;Y Picard;P14;15.0
849603;2023;février;2;Y Picard;P14;14.0
849603;2023;février;2;Y Picard;P14;14.0
849603;2023;janvier;1;Y Picard;P14;14.0
849603;2023;janvier;1;Y Picard;P14;14.0
849603;2023;juillet;7;Y Picard;P14;14.0
849603;2023;juillet;7;Y Picard;P14;14.0
849603;2023;juin;6;Y Picard;P14;14.0
849603;2023;juin;6;Y Picard;P14;14.0
849603;2023;mai;5;Y Picard;P14;14.0
849603;2023;mai;5;Y Picard;P14;14.0
849603;2023;mars;3;Y Picard;P14;14.0
849603;2023;mars;3;Y Picard;P14;14.0
849603;2023;novembre;11;Y Picard;P14;15.0
849603;2023;novembre;11;Y Picard;P14;15.0
849603;2023;octobre;10;Y Picard;P14;15.0
849603;2023;octobre;10;Y Picard;P14;15.0
849603;2023;septembre;9;Y Picard;P14;15.0
849603;2023;septembre;9;Y Picard;P14;15.0
849604;2023;août;8;Y Picard;P14;14.0
849604;2023;avril;4;Y Picard;P14;14.0
849604;2023;décembre;12;Y Picard;P14;15.0
849604;2023;février;2;Y Picard;P14;14.0
849604;2023;janvier;1;Y Picard;P14;14.0
849604;2023;juillet;7;Y Picard;P14;14.0
849604;2023;juin;6;Y Picard;P14;14.0
849604;2023;mai;5;Y Picard;P14;14.0
849604;2023;mars;3;Y Picard;P14;14.0
849604;2023;novembre;11;Y Picard;P14;15.0
849604;2023;octobre;10;Y Picard;P14;15.0
849604;2023;septembre;9;Y Picard;P14;15.0
849606;2023;août;8;Y Picard;P14;14.0
849606;2023;avril;4;Y Picard;P14;14.0
849606;2023;décembre;12;Y Picard;P14;15.0
849606;2023;février;2;Y Picard;P14;14.0
849606;2023;janvier;1;Y Picard;P14;14.0
849606;2023;juillet;7;Y Picard;P14;14.0
849606;2023;juin;6;Y Picard;P14;14.0
849606;2023;mai;5;Y Picard;P14;14.0
849606;2023;mars;3;Y Picard;P14;14.0
849606;2023;novembre;11;Y Picard;P14;15.0
849606;2023;octobre;10;Y Picard;P14;15.0
849606;2023;septembre;9;Y Picard;P14;15.0
849607;2023;août;8;Y Picard;P14;14.0
849607;2023;août;8;Y Picard;P14;14.0
849607;2023;avril;4;Y Picard;P14;14.0
849607;2023;avril;4;Y Picard;P14;14.0
849607;2023;décembre;12;Y Picard;P14;15.0
849607;2023;décembre;12;Y Picard;P14;15.0
849607;2023;février;2;Y Picard;P14;14.0
849607;2023;février;2;Y Picard;P14;14.0
849607;2023;janvier;1;Y Picard;P14;14.0
849607;2023;janvier;1;Y Picard;P14;14.0
849607;2023;juillet;7;Y Picard;P14;14.0
849607;2023;juillet;7;Y Picard;P14;14.0
849607;2023;juin;6;Y Picard;P14;14.0
849607;2023;juin;6;Y Picard;P14;14.0
849607;2023;mai;5;Y Picard;P14;14.0
849607;2023;mai;5;Y Picard;P14;14.0
849607;2023;mars;3;Y Picard;P14;14.0
849607;2023;mars;3;Y Picard;P14;14.0
849607;2023;novembre;11;Y Picard;P14;15.0
849607;2023;novembre;11;Y Picard;P14;15.0
849607;2023;octobre;10;Y Picard;P14;15.0
849607;2023;octobre;10;Y Picard;P14;15.0
849607;2023;septembre;9;Y Picard;P14;15.0
849607;2023;septembre;9;Y Picard;P14;15.0
849608;2023;août;8;Y Picard;P14;14.0
849608;2023;avril;4;Y Picard;P14;14.0
849608;2023;décembre;12;Y Picard;P14;15.0
849608;2023;février;2;Y Picard;P14;14.0
849608;2023;janvier;1;Y Picard;P14;14.0
849608;2023;juillet;7;Y Picard;P14;14.0
849608;2023;juin;6;Y Picard;P14;14.0
849608;2023;mai;5;Y Picard;P14;14.0
849608;2023;mars;3;Y Picard;P14;14.0
849608;2023;novembre;11;Y Picard;P14;15.0
849608;2023;octobre;10;Y Picard;P14;15.0
849608;2023;septembre;9;Y Picard;P14;15.0
849610;2023;août;8;Y Picard;P14;14.0
849610;2023;avril;4;Y Picard;P14;14.0
849610;2023;décembre;12;Y Picard;P14;15.0
849610;2023;février;2;Y Picard;P14;14.0
849610;2023;janvier;1;Y Picard;P14;14.0
849610;2023;juillet;7;Y Picard;P14;14.0
849610;2023;juin;6;Y Picard;P14;14.0
849610;2023;mai;5;Y Picard;P14;14.0
849610;2023;mars;3;Y Picard;P14;14.0
849610;2023;novembre;11;Y Picard;P14;15.0
849610;2023;octobre;10;Y Picard;P14;15.0
849610;2023;septembre;9;Y Picard;P14;15.0
849615;2023;août;8;Y Picard;P14;14.0
849615;2023;avril;4;Y Picard;P14;14.0
849615;2023;décembre;12;Y Picard;P14;15.0
849615;2023;février;2;Y Picard;P14;14.0
849615;2023;janvier;1;Y Picard;P14;14.0
849615;2023;juillet;7;Y Picard;P14;14.0
849615;2023;juin;6;Y Picard;P14;14.0
849615;2023;mai;5;Y Picard;P14;14.0
849615;2023;mars;3;Y Picard;P14;14.0
849615;2023;novembre;11;Y Picard;P14;15.0
849615;2023;octobre;10;Y Picard;P14;15.0
849615;2023;septembre;9;Y Picard;P14;15.0
849619;2023;août;8;Y Picard;P14;14.0
849619;2023;avril;4;Y Picard;P14;14.0
849619;2023;décembre;12;Y Picard;P14;15.0
849619;2023;février;2;Y Picard;P14;14.0
849619;2023;janvier;1;Y Picard;P14;14.0
849619;2023;juillet;7;Y Picard;P14;14.0
849619;2023;juin;6;Y Picard;P14;14.0
849619;2023;mai;5;Y Picard;P14;14.0
849619;2023;mars;3;Y Picard;P14;14.0
849619;2023;novembre;11;Y Picard;P14;15.0
849619;2023;octobre;10;Y Picard;P14;15.0
849619;2023;septembre;9;Y Picard;P14;15.0
849620;2023;août;8;Y Picard;P14;14.0
849620;2023;avril;4;Y Picard;P14;14.0
849620;2023;décembre;12;Y Picard;P14;15.0
849620;2023;février;2;Y Picard;P14;14.0
849620;2023;janvier;1;Y Picard;P14;14.0
849620;2023;juillet;7;Y Picard;P14;14.0
849620;2023;juin;6;Y Picard;P14;14.0
849620;2023;mai;5;Y Picard;P14;14.0
849620;2023;mars;3;Y Picard;P14;14.0
849620;2023;novembre;11;Y Picard;P14;15.0
849620;2023;octobre;10;Y Picard;P14;15.0
849620;2023;septembre;9;Y Picard;P14;15.0
849621;2023;août;8;Y Picard;P14;14.0
849621;2023;août;8;Y Picard;P14;14.0
849621;2023;avril;4;Y Picard;P14;14.0
849621;2023;avril;4;Y Picard;P14;14.0
849621;2023;décembre;12;Y Picard;P14;15.0
849621;2023;décembre;12;Y Picard;P14;15.0
849621;2023;février;2;Y Picard;P14;14.0
849621;2023;février;2;Y Picard;P14;14.0
849621;2023;janvier;1;Y Picard;P14;14.0
849621;2023;janvier;1;Y Picard;P14;14.0
849621;2023;juillet;7;Y Picard;P14;14.0
849621;2023;juillet;7;Y Picard;P14;14.0
849621;2023;juin;6;Y Picard;P14;14.0
849621;2023;juin;6;Y Picard;P14;14.0
849621;2023;mai;5;Y Picard;P14;14.0
849621;2023;mai;5;Y Picard;P14;14.0
849621;2023;mars;3;Y Picard;P14;14.0
849621;2023;mars;3;Y Picard;P14;14.0
849621;2023;novembre;11;Y Picard;P14;15.0
849621;2023;novembre;11;Y Picard;P14;15.0
849621;2023;octobre;10;Y Picard;P14;15.0
849621;2023;octobre;10;Y Picard;P14;15.0
849621;2023;septembre;9;Y Picard;P14;15.0
849621;2023;septembre;9;Y Picard;P14;15.0
849622;2023;août;8;Y Picard;P14;14.0
849622;2023;avril;4;Y Picard;P14;14.0
849622;2023;décembre;12;Y Picard;P14;15.0
849622;2023;février;2;Y Picard;P14;14.0
849622;2023;janvier;1;Y Picard;P14;14.0
849622;2023;juillet;7;Y Picard;P14;14.0
849622;2023;juin;6;Y Picard;P14;14.0
849622;2023;mai;5;Y Picard;P14;14.0
849622;2023;mars;3;Y Picard;P14;14.0
849622;2023;novembre;11;Y Picard;P14;15.0
849622;2023;octobre;10;Y Picard;P14;15.0
849622;2023;septembre;9;Y Picard;P14;15.0
849623;2023;août;8;Y Picard;P14;14.0
849623;2023;août;8;Y Picard;P14;14.0
849623;2023;avril;4;Y Picard;P14;14.0
849623;2023;avril;4;Y Picard;P14;14.0
849623;2023;décembre;12;Y Picard;P14;15.0
849623;2023;décembre;12;Y Picard;P14;15.0
849623;2023;février;2;Y Picard;P14;14.0
849623;2023;février;2;Y Picard;P14;14.0
849623;2023;janvier;1;Y Picard;P14;14.0
849623;2023;janvier;1;Y Picard;P14;14.0
849623;2023;juillet;7;Y Picard;P14;14.0
849623;2023;juillet;7;Y Picard;P14;14.0
849623;2023;juin;6;Y Picard;P14;14.0
849623;2023;juin;6;Y Picard;P14;14.0
849623;2023;mai;5;Y Picard;P14;14.0
849623;2023;mai;5;Y Picard;P14;14.0
849623;2023;mars;3;Y Picard;P14;14.0
849623;2023;mars;3;Y Picard;P14;14.0
849623;2023;novembre;11;Y Picard;P14;15.0
849623;2023;novembre;11;Y Picard;P14;15.0
849623;2023;octobre;10;Y Picard;P14;15.0
849623;2023;octobre;10;Y Picard;P14;15.0
849623;2023;septembre;9;Y Picard;P14;15.0
849623;2023;septembre;9;Y Picard;P14;15.0
849625;2023;août;8;Y Picard;P14;14.0
849625;2023;août;8;Y Picard;P14;14.0
849625;2023;avril;4;Y Picard;P14;14.0
849625;2023;avril;4;Y Picard;P14;14.0
849625;2023;décembre;12;Y Picard;P14;15.0
849625;2023;décembre;12;Y Picard;P14;15.0
849625;2023;février;2;Y Picard;P14;14.0
849625;2023;février;2;Y Picard;P14;14.0
849625;2023;janvier;1;Y Picard;P14;14.0
849625;2023;janvier;1;Y Picard;P14;14.0
849625;2023;juillet;7;Y Picard;P14;14.0
849625;2023;juillet;7;Y Picard;P14;14.0
849625;2023;juin;6;Y Picard;P14;14.0
849625;2023;juin;6;Y Picard;P14;14.0
849625;2023;mai;5;Y Picard;P14;14.0
849625;2023;mai;5;Y Picard;P14;14.0
849625;2023;mars;3;Y Picard;P14;14.0
849625;2023;mars;3;Y Picard;P14;14.0
849625;2023;novembre;11;Y Picard;P14;15.0
849625;2023;novembre;11;Y Picard;P14;15.0
849625;2023;octobre;10;Y Picard;P14;15.0
849625;2023;octobre;10;Y Picard;P14;15.0
849625;2023;septembre;9;Y Picard;P14;15.0
849625;2023;septembre;9;Y Picard;P14;15.0
849626;2023;août;8;Y Picard;P14;14.0
849626;2023;avril;4;Y Picard;P14;14.0
849626;2023;décembre;12;Y Picard;P14;15.0
849626;2023;février;2;Y Picard;P14;14.0
849626;2023;janvier;1;Y Picard;P14;14.0
849626;2023;juillet;7;Y Picard;P14;14.0
849626;2023;juin;6;Y Picard;P14;14.0
849626;2023;mai;5;Y Picard;P14;14.0
849626;2023;mars;3;Y Picard;P14;14.0
849626;2023;novembre;11;Y Picard;P14;15.0
849626;2023;octobre;10;Y Picard;P14;15.0
849626;2023;septembre;9;Y Picard;P14;15.0
849627;2023;août;8;Y Picard;P14;14.0
849627;2023;août;8;Y Picard;P14;14.0
849627;2023;avril;4;Y Picard;P14;14.0
849627;2023;avril;4;Y Picard;P14;14.0
849627;2023;décembre;12;Y Picard;P14;15.0
849627;2023;décembre;12;Y Picard;P14;15.0
849627;2023;février;2;Y Picard;P14;14.0
849627;2023;février;2;Y Picard;P14;14.0
849627;2023;janvier;1;Y Picard;P14;14.0
849627;2023;janvier;1;Y Picard;P14;14.0
849627;2023;juillet;7;Y Picard;P14;14.0
849627;2023;juillet;7;Y Picard;P14;14.0
849627;2023;juin;6;Y Picard;P14;14.0
849627;2023;juin;6;Y Picard;P14;14.0
849627;2023;mai;5;Y Picard;P14;14.0
849627;2023;mai;5;Y Picard;P14;14.0
849627;2023;mars;3;Y Picard;P14;14.0
849627;2023;mars;3;Y Picard;P14;14.0
849627;2023;novembre;11;Y Picard;P14;15.0
849627;2023;novembre;11;Y Picard;P14;15.0
849627;2023;octobre;10;Y Picard;P14;15.0
849627;2023;octobre;10;Y Picard;P14;15.0
849627;2023;septembre;9;Y Picard;P14;15.0
849627;2023;septembre;9;Y Picard;P14;15.0
849628;2023;août;8;Y Picard;P14;14.0
849628;2023;avril;4;Y Picard;P14;14.0
849628;2023;décembre;12;Y Picard;P14;15.0
849628;2023;février;2;Y Picard;P14;14.0
849628;2023;janvier;1;Y Picard;P14;14.0
849628;2023;juillet;7;Y Picard;P14;14.0
849628;2023;juin;6;Y Picard;P14;14.0
849628;2023;mai;5;Y Picard;P14;14.0
849628;2023;mars;3;Y Picard;P14;14.0
849628;2023;novembre;11;Y Picard;P14;15.0
849628;2023;octobre;10;Y Picard;P14;15.0
849628;2023;septembre;9;Y Picard;P14;15.0
849629;2023;août;8;Y Picard;P14;14.0
849629;2023;août;8;Y Picard;P14;14.0
849629;2023;avril;4;Y Picard;P14;14.0
849629;2023;avril;4;Y Picard;P14;14.0
849629;2023;décembre;12;Y Picard;P14;15.0
849629;2023;décembre;12;Y Picard;P14;15.0
849629;2023;février;2;Y Picard;P14;14.0
849629;2023;février;2;Y Picard;P14;14.0
849629;2023;janvier;1;Y Picard;P14;14.0
849629;2023;janvier;1;Y Picard;P14;14.0
849629;2023;juillet;7;Y Picard;P14;14.0
849629;2023;juillet;7;Y Picard;P14;14.0
849629;2023;juin;6;Y Picard;P14;14.0
849629;2023;juin;6;Y Picard;P14;14.0
849629;2023;mai;5;Y Picard;P14;14.0
849629;2023;mai;5;Y Picard;P14;14.0
849629;2023;mars;3;Y Picard;P14;14.0
849629;2023;mars;3;Y Picard;P14;14.0
849629;2023;novembre;11;Y Picard;P14;15.0
849629;2023;novembre;11;Y Picard;P14;15.0
849629;2023;octobre;10;Y Picard;P14;15.0
849629;2023;octobre;10;Y Picard;P14;15.0
849629;2023;septembre;9;Y Picard;P14;15.0
849629;2023;septembre;9;Y Picard;P14;15.0
849630;2023;août;8;Y Picard;P14;14.0
849630;2023;avril;4;Y Picard;P14;14.0
849630;2023;décembre;12;Y Picard;P14;15.0
849630;2023;février;2;Y Picard;P14;14.0
849630;2023;janvier;1;Y Picard;P14;14.0
849630;2023;juillet;7;Y Picard;P14;14.0
849630;2023;juin;6;Y Picard;P14;14.0
849630;2023;mai;5;Y Picard;P14;14.0
849630;2023;mars;3;Y Picard;P14;14.0
849630;2023;novembre;11;Y Picard;P14;15.0
849630;2023;octobre;10;Y Picard;P14;15.0
849630;2023;septembre;9;Y Picard;P14;15.0
849633;2023;août;8;Y Picard;P14;14.0
849633;2023;août;8;Y Picard;P14;14.0
849633;2023;avril;4;Y Picard;P14;14.0
849633;2023;avril;4;Y Picard;P14;14.0
849633;2023;décembre;12;Y Picard;P14;15.0
849633;2023;décembre;12;Y Picard;P14;15.0
849633;2023;février;2;Y Picard;P14;14.0
849633;2023;février;2;Y Picard;P14;14.0
849633;2023;janvier;1;Y Picard;P14;14.0
849633;2023;janvier;1;Y Picard;P14;14.0
849633;2023;juillet;7;Y Picard;P14;14.0
849633;2023;juillet;7;Y Picard;P14;14.0
849633;2023;juin;6;Y Picard;P14;14.0
849633;2023;juin;6;Y Picard;P14;14.0
849633;2023;mai;5;Y Picard;P14;14.0
849633;2023;mai;5;Y Picard;P14;14.0
849633;2023;mars;3;Y Picard;P14;14.0
849633;2023;mars;3;Y Picard;P14;14.0
849633;2023;novembre;11;Y Picard;P14;15.0
849633;2023;novembre;11;Y Picard;P14;15.0
849633;2023;octobre;10;Y Picard;P14;15.0
849633;2023;octobre;10;Y Picard;P14;15.0
849633;2023;septembre;9;Y Picard;P14;15.0
849633;2023;septembre;9;Y Picard;P14;15.0
849900;2023;août;8;Paris Laon;K15;12.0
849900;2023;avril;4;Paris Laon;K15;12.0
849900;2023;décembre;12;Paris Laon;K15;13.0
849900;2023;février;2;Paris Laon;K15;12.0
849900;2023;janvier;1;Paris Laon;K15;12.0
849900;2023;juillet;7;Paris Laon;K15;12.0
849900;2023;juin;6;Paris Laon;K15;12.0
849900;2023;mai;5;Paris Laon;K15;12.0
849900;2023;mars;3;Paris Laon;K15;12.0
849900;2023;novembre;11;Paris Laon;K15;13.0
849900;2023;octobre;10;Paris Laon;K15;12.0
849900;2023;septembre;9;Paris Laon;K15;12.0
849901;2023;août;8;Paris Laon;K15;12.0
849901;2023;août;8;Paris Laon;P15;10.0
849901;2023;avril;4;Paris Laon;K15;12.0
849901;2023;avril;4;Paris Laon;P15;9.0
849901;2023;décembre;12;Paris Laon;K15;13.0
849901;2023;décembre;12;Paris Laon;P15;10.0
849901;2023;février;2;Paris Laon;K15;12.0
849901;2023;février;2;Paris Laon;P15;8.0
849901;2023;janvier;1;Paris Laon;K15;12.0
849901;2023;janvier;1;Paris Laon;P15;8.0
849901;2023;juillet;7;Paris Laon;K15;12.0
849901;2023;juillet;7;Paris Laon;P15;9.0
849901;2023;juin;6;Paris Laon;K15;12.0
849901;2023;juin;6;Paris Laon;P15;9.0
849901;2023;mai;5;Paris Laon;K15;12.0
849901;2023;mai;5;Paris Laon;P15;9.0
849901;2023;mars;3;Paris Laon;K15;12.0
849901;2023;mars;3;Paris Laon;P15;9.0
849901;2023;novembre;11;Paris Laon;K15;13.0
849901;2023;novembre;11;Paris Laon;P15;10.0
849901;2023;octobre;10;Paris Laon;K15;12.0
849901;2023;octobre;10;Paris Laon;P15;10.0
849901;2023;septembre;9;Paris Laon;K15;12.0
849901;2023;septembre;9;Paris Laon;P15;10.0
849902;2023;août;8;Paris Laon;K15;12.0
849902;2023;avril;4;Paris Laon;K15;12.0
849902;2023;décembre;12;Paris Laon;K15;13.0
849902;2023;février;2;Paris Laon;K15;12.0
849902;2023;janvier;1;Paris Laon;K15;12.0
849902;2023;juillet;7;Paris Laon;K15;12.0
849902;2023;juin;6;Paris Laon;K15;12.0
849902;2023;mai;5;Paris Laon;K15;12.0
849902;2023;mars;3;Paris Laon;K15;12.0
849902;2023;novembre;11;Paris Laon;K15;13.0
849902;2023;octobre;10;Paris Laon;K15;12.0
849902;2023;septembre;9;Paris Laon;K15;12.0
849903;2023;août;8;Paris Laon;K15;12.0
849903;2023;août;8;Paris Laon;K15;12.0
849903;2023;avril;4;Paris Laon;K15;12.0
849903;2023;avril;4;Paris Laon;K15;12.0
849903;2023;décembre;12;Paris Laon;K15;13.0
849903;2023;décembre;12;Paris Laon;K15;13.0
849903;2023;février;2;Paris Laon;K15;12.0
849903;2023;février;2;Paris Laon;K15;12.0
849903;2023;janvier;1;Paris Laon;K15;12.0
849903;2023;janvier;1;Paris Laon;K15;12.0
849903;2023;juillet;7;Paris Laon;K15;12.0
849903;2023;juillet;7;Paris Laon;K15;12.0
849903;2023;juin;6;Paris Laon;K15;12.0
849903;2023;juin;6;Paris Laon;K15;12.0
849903;2023;mai;5;Paris Laon;K15;12.0
849903;2023;mai;5;Paris Laon;K15;12.0
849903;2023;mars;3;Paris Laon;K15;12.0
849903;2023;mars;3;Paris Laon;K15;12.0
849903;2023;novembre;11;Paris Laon;K15;13.0
849903;2023;novembre;11;Paris Laon;K15;13.0
849903;2023;octobre;10;Paris Laon;K15;12.0
849903;2023;octobre;10;Paris Laon;K15;12.0
849903;2023;septembre;9;Paris Laon;K15;12.0
849903;2023;septembre;9;Paris Laon;K15;12.0
849904;2023;août;8;Paris Laon;P15;10.0
849904;2023;avril;4;Paris Laon;P15;9.0
849904;2023;décembre;12;Paris Laon;P15;10.0
849904;2023;février;2;Paris Laon;P15;8.0
849904;2023;janvier;1;Paris Laon;P15;8.0
849904;2023;juillet;7;Paris Laon;P15;9.0
849904;2023;mars;3;Paris Laon;P15;9.0
849904;2023;novembre;11;Paris Laon;P15;10.0
849904;2023;octobre;10;Paris Laon;P15;10.0
849904;2023;septembre;9;Paris Laon;P15;10.0
849907;2023;août;8;Paris Laon;K15;12.0
849907;2023;août;8;Paris Laon;K15;12.0
849907;2023;avril;4;Paris Laon;K15;12.0
849907;2023;avril;4;Paris Laon;K15;12.0
849907;2023;décembre;12;Paris Laon;K15;13.0
849907;2023;décembre;12;Paris Laon;K15;13.0
849907;2023;février;2;Paris Laon;K15;12.0
849907;2023;février;2;Paris Laon;K15;12.0
849907;2023;janvier;1;Paris Laon;K15;12.0
849907;2023;janvier;1;Paris Laon;K15;12.0
849907;2023;juillet;7;Paris Laon;K15;12.0
849907;2023;juillet;7;Paris Laon;K15;12.0
849907;2023;juin;6;Paris Laon;K15;12.0
849907;2023;juin;6;Paris Laon;K15;12.0
849907;2023;mai;5;Paris Laon;K15;12.0
849907;2023;mai;5;Paris Laon;K15;12.0
849907;2023;mars;3;Paris Laon;K15;12.0
849907;2023;mars;3;Paris Laon;K15;12.0
849907;2023;novembre;11;Paris Laon;K15;13.0
849907;2023;novembre;11;Paris Laon;K15;13.0
849907;2023;octobre;10;Paris Laon;K15;12.0
849907;2023;octobre;10;Paris Laon;K15;12.0
849907;2023;septembre;9;Paris Laon;K15;12.0
849907;2023;septembre;9;Paris Laon;K15;12.0
849908;2023;août;8;Paris Laon;K15;12.0
849908;2023;avril;4;Paris Laon;K15;12.0
849908;2023;décembre;12;Paris Laon;K15;13.0
849908;2023;février;2;Paris Laon;K15;12.0
849908;2023;janvier;1;Paris Laon;K15;12.0
849908;2023;juillet;7;Paris Laon;K15;12.0
849908;2023;juin;6;Paris Laon;K15;12.0
849908;2023;mai;5;Paris Laon;K15;12.0
849908;2023;mars;3;Paris Laon;K15;12.0
849908;2023;novembre;11;Paris Laon;K15;13.0
849908;2023;octobre;10;Paris Laon;K15;12.0
849908;2023;septembre;9;Paris Laon;K15;12.0
849909;2023;août;8;Paris Laon;K15;12.0
849909;2023;août;8;Paris Laon;K15;12.0
849909;2023;avril;4;Paris Laon;K15;12.0
849909;2023;avril;4;Paris Laon;K15;12.0
849909;2023;décembre;12;Paris Laon;K15;13.0
849909;2023;décembre;12;Paris Laon;K15;13.0
849909;2023;février;2;Paris Laon;K15;12.0
849909;2023;février;2;Paris Laon;K15;12.0
849909;2023;janvier;1;Paris Laon;K15;12.0
849909;2023;janvier;1;Paris Laon;K15;12.0
849909;2023;juillet;7;Paris Laon;K15;12.0
849909;2023;juillet;7;Paris Laon;K15;12.0
849909;2023;juin;6;Paris Laon;K15;12.0
849909;2023;juin;6;Paris Laon;K15;12.0
849909;2023;mai;5;Paris Laon;K15;12.0
849909;2023;mai;5;Paris Laon;K15;12.0
849909;2023;mars;3;Paris Laon;K15;12.0
849909;2023;mars;3;Paris Laon;K15;12.0
849909;2023;novembre;11;Paris Laon;K15;13.0
849909;2023;novembre;11;Paris Laon;K15;13.0
849909;2023;octobre;10;Paris Laon;K15;12.0
849909;2023;octobre;10;Paris Laon;K15;12.0
849909;2023;septembre;9;Paris Laon;K15;12.0
849909;2023;septembre;9;Paris Laon;K15;12.0
849911;2023;août;8;Paris Laon;K15;12.0
849911;2023;août;8;Paris Laon;K15;12.0
849911;2023;avril;4;Paris Laon;K15;12.0
849911;2023;avril;4;Paris Laon;K15;12.0
849911;2023;décembre;12;Paris Laon;K15;13.0
849911;2023;décembre;12;Paris Laon;K15;13.0
849911;2023;février;2;Paris Laon;K15;12.0
849911;2023;février;2;Paris Laon;K15;12.0
849911;2023;janvier;1;Paris Laon;K15;12.0
849911;2023;janvier;1;Paris Laon;K15;12.0
849911;2023;juillet;7;Paris Laon;K15;12.0
849911;2023;juillet;7;Paris Laon;K15;12.0
849911;2023;juin;6;Paris Laon;K15;12.0
849911;2023;juin;6;Paris Laon;K15;12.0
849911;2023;mai;5;Paris Laon;K15;12.0
849911;2023;mai;5;Paris Laon;K15;12.0
849911;2023;mars;3;Paris Laon;K15;12.0
849911;2023;mars;3;Paris Laon;K15;12.0
849911;2023;novembre;11;Paris Laon;K15;13.0
849911;2023;novembre;11;Paris Laon;K15;13.0
849911;2023;octobre;10;Paris Laon;K15;12.0
849911;2023;octobre;10;Paris Laon;K15;12.0
849911;2023;septembre;9;Paris Laon;K15;12.0
849911;2023;septembre;9;Paris Laon;K15;12.0
849912;2023;août;8;Paris Laon;K15;12.0
849912;2023;avril;4;Paris Laon;K15;12.0
849912;2023;décembre;12;Paris Laon;K15;13.0
849912;2023;février;2;Paris Laon;K15;12.0
849912;2023;janvier;1;Paris Laon;K15;12.0
849912;2023;juillet;7;Paris Laon;K15;12.0
849912;2023;juin;6;Paris Laon;K15;12.0
849912;2023;mai;5;Paris Laon;K15;12.0
849912;2023;mars;3;Paris Laon;K15;12.0
849912;2023;novembre;11;Paris Laon;K15;13.0
849912;2023;octobre;10;Paris Laon;K15;12.0
849912;2023;septembre;9;Paris Laon;K15;12.0
849913;2023;août;8;Paris Laon;K15;12.0
849913;2023;août;8;Paris Laon;K15;12.0
849913;2023;avril;4;Paris Laon;K15;12.0
849913;2023;avril;4;Paris Laon;K15;12.0
849913;2023;décembre;12;Paris Laon;K15;13.0
849913;2023;décembre;12;Paris Laon;K15;13.0
849913;2023;février;2;Paris Laon;K15;12.0
849913;2023;février;2;Paris Laon;K15;12.0
